DATE,ADMIN1,ADMIN2,MARKET,LATITUDE,LONGITUDE,COMMODITY,PRICETYPE,PRICE
12/15/2019,Region VI,Iloilo,Iloilo City,10.7,122.56,"Rice (milled, superior)",Retail,46.2
12/15/2019,Region VI,Iloilo,Iloilo City,10.7,122.56,"Rice (milled, superior)",Wholesale,34.8
12/15/2019,Region VI,Iloilo,Iloilo City,10.7,122.56,"Rice (regular, milled)",Retail,40.66
12/15/2019,Region VI,Iloilo,Iloilo City,10.7,122.56,"Rice (regular, milled)",Wholesale,30.4
12/15/2019,Region XI,Davao del Sur,Davao City,7.18,125.44,"Rice (milled, superior)",Retail,41.99
12/15/2019,Region XI,Davao del Sur,Davao City,7.18,125.44,"Rice (milled, superior)",Wholesale,35.36
12/15/2019,Region XI,Davao del Sur,Davao City,7.18,125.44,"Rice (regular, milled)",Wholesale,31.74
12/15/2019,Region XII,South Cotabato,Koronadal,6.5,124.85,"Rice (milled, superior)",Wholesale,30.23
1/15/2020,National Capital region,Metropolitan Manila,Metro Manila,14.6,120.98,"Rice (milled, superior)",Wholesale,33.01
1/15/2020,National Capital region,Metropolitan Manila,Metro Manila,14.6,120.98,"Rice (regular, milled)",Wholesale,29.5
1/15/2020,Region III,Nueva Ecija,Palayan,15.54,121.08,"Rice (milled, superior)",Retail,41.3
1/15/2020,Region III,Nueva Ecija,Palayan,15.54,121.08,"Rice (regular, milled)",Retail,35.89
1/15/2020,Region VI,Iloilo,Iloilo City,10.7,122.56,"Rice (regular, milled)",Retail,39.83
1/15/2020,Region VI,Iloilo,Iloilo City,10.7,122.56,"Rice (regular, milled)",Wholesale,28.69
1/15/2020,Region VII,Cebu,Cebu City,10.31,123.89,"Rice (milled, superior)",Retail,43.77
1/15/2020,Region VII,Cebu,Cebu City,10.31,123.89,"Rice (milled, superior)",Wholesale,41.5
1/15/2020,Region VII,Cebu,Cebu City,10.31,123.89,"Rice (regular, milled)",Retail,41.11
1/15/2020,Region VII,Cebu,Cebu City,10.31,123.89,"Rice (regular, milled)",Wholesale,39.1
1/15/2020,Region XI,Davao del Sur,Davao City,7.18,125.44,"Rice (milled, superior)",Retail,40.94
1/15/2020,Region XI,Davao del Sur,Davao City,7.18,125.44,"Rice (milled, superior)",Wholesale,36.91
1/15/2020,Region XI,Davao del Sur,Davao City,7.18,125.44,"Rice (regular, milled)",Retail,35.94
1/15/2020,Region XI,Davao del Sur,Davao City,7.18,125.44,"Rice (regular, milled)",Wholesale,33.24
1/15/2020,Region XII,South Cotabato,Koronadal,6.5,124.85,"Rice (milled, superior)",Wholesale,30.29
2/15/2020,National Capital region,Metropolitan Manila,Metro Manila,14.6,120.98,"Rice (milled, superior)",Retail,41.51
2/15/2020,National Capital region,Metropolitan Manila,Metro Manila,14.6,120.98,"Rice (milled, superior)",Wholesale,33.07
2/15/2020,Region III,Nueva Ecija,Palayan,15.54,121.08,"Rice (milled, superior)",Wholesale,35.85
2/15/2020,Region III,Nueva Ecija,Palayan,15.54,121.08,"Rice (regular, milled)",Retail,35.39
2/15/2020,Region VI,Iloilo,Iloilo City,10.7,122.56,"Rice (milled, superior)",Retail,45.45
2/15/2020,Region VI,Iloilo,Iloilo City,10.7,122.56,"Rice (milled, superior)",Wholesale,33.4
2/15/2020,Region VI,Iloilo,Iloilo City,10.7,122.56,"Rice (regular, milled)",Retail,39.58
2/15/2020,Region VI,Iloilo,Iloilo City,10.7,122.56,"Rice (regular, milled)",Wholesale,28.6
2/15/2020,Region XI,Davao del Sur,Davao City,7.18,125.44,"Rice (milled, superior)",Retail,40.91
2/15/2020,Region XI,Davao del Sur,Davao City,7.18,125.44,"Rice (milled, superior)",Wholesale,35.02
2/15/2020,Region XI,Davao del Sur,Davao City,7.18,125.44,"Rice (regular, milled)",Retail,36.14
2/15/2020,Region XII,South Cotabato,Koronadal,6.5,124.85,"Rice (milled, superior)",Retail,37.8
2/15/2020,Region XII,South Cotabato,Koronadal,6.5,124.85,"Rice (regular, milled)",Retail,34.08
5/15/2020,Autonomous region in Muslim Mindanao,Basilan,Basilan,6.66,122.14,"Rice (regular, milled)",Retail,36.8
5/15/2020,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,6.72,124.79,"Rice (regular, milled)",Retail,37.06
5/15/2020,Autonomous region in Muslim Mindanao,Sulu,Sulu,6.05,121,"Rice (regular, milled)",Retail,46
5/15/2020,Cordillera Administrative region,Abra,Abra,17.6,120.62,"Rice (regular, milled)",Retail,39.66
5/15/2020,Cordillera Administrative region,Apayao,Apayao,18.01,121.19,"Rice (regular, milled)",Retail,36.5
5/15/2020,Cordillera Administrative region,Benguet,Benguet,16.45,120.59,"Rice (regular, milled)",Retail,38
5/15/2020,Cordillera Administrative region,Ifugao,Ifugao,16.8,121.12,Rice (premium),Retail,46.24
5/15/2020,Cordillera Administrative region,Ifugao,Ifugao,16.8,121.12,"Rice (regular, milled)",Retail,36
5/15/2020,Region I,Ilocos Norte,Ilocos Norte,18.19,120.6,"Rice (regular, milled)",Retail,36.6
5/15/2020,Region I,Ilocos Sur,Ilocos Sur,17.57,120.38,"Rice (regular, milled)",Retail,37
5/15/2020,Region I,Ilocos Sur,Ilocos Sur,17.57,120.38,Rice (special),Retail,47.75
5/15/2020,Region I,Pangasinan,Pangasinan,16.02,120.23,"Rice (regular, milled)",Retail,36.53
5/15/2020,Region I,Pangasinan,Pangasinan,16.02,120.23,Rice (well milled),Retail,41.32
5/15/2020,Region II,Isabela,Isabela,17.13,121.87,Rice (well milled),Retail,42.61
5/15/2020,Region II,Nueva Vizcaya,Nueva Vizcaya,16.49,121.15,"Rice (regular, milled)",Retail,37.57
5/15/2020,Region II,Nueva Vizcaya,Nueva Vizcaya,16.49,121.15,Rice (well milled),Retail,42.29
5/15/2020,Region II,Quirino,Quirino,16.52,121.52,"Rice (regular, milled)",Retail,35
5/15/2020,Region II,Quirino,Quirino,16.52,121.52,Rice (special),Retail,51.6
5/15/2020,Region III,Aurora,Aurora,15.75,121.56,"Rice (regular, milled)",Retail,37.2
5/15/2020,Region III,Bulacan,Pampanga,15.02,121.09,"Rice (regular, milled)",Retail,41
5/15/2020,Region III,Bulacan,Pampanga,15.02,121.09,Rice (special),Retail,48.77
5/15/2020,Region III,Tarlac,Tarlac,15.49,120.59,"Rice (regular, milled)",Retail,33
5/15/2020,Region IV-A,Batangas,Batangas,13.76,121.06,"Rice (regular, milled)",Retail,37.91
5/15/2020,Region IV-A,Cavite,Cavite,14.42,120.94,"Rice (regular, milled)",Retail,32.02
5/15/2020,Region IV-A,Quezon,Quezon,13.93,121.61,"Rice (regular, milled)",Retail,36.58
5/15/2020,Region IV-A,Rizal,Rizal,14.59,121.17,"Rice (regular, milled)",Retail,37.8
5/15/2020,Region IV-B,Marinduque,Marinduque,13.45,121.84,"Rice (regular, milled)",Retail,36.8
5/15/2020,Region IV-B,Oriental Mindoro,Oriental Mindoro,13.41,121.18,"Rice (regular, milled)",Retail,34.66
5/15/2020,Region IV-B,Palawan,Palawan,9.78,118.74,"Rice (regular, milled)",Retail,39.83
5/15/2020,Region IV-B,Romblon,Romblon,12.58,122.27,"Rice (regular, milled)",Retail,40.62
5/15/2020,Region IX,Zamboanga Sibugay,Zamboanga Sibugay,7.78,122.58,"Rice (regular, milled)",Retail,38.22
5/15/2020,Region IX,Zamboanga del Sur,Zamboanga del Sur,7.82,123.44,"Rice (regular, milled)",Retail,40
5/15/2020,Region IX,Zamboanga del Sur,Zamboanga del Sur,7.82,123.44,Rice (special),Retail,51.71
5/15/2020,Region V,Albay,Albay,13.15,123.75,Rice (premium),Retail,44.6
5/15/2020,Region V,Camarines Norte,Camarines Norte,14.12,122.96,"Rice (regular, milled)",Retail,37.55
5/15/2020,Region V,Catanduanes,Catanduanes,13.58,124.23,"Rice (regular, milled)",Retail,36.11
5/15/2020,Region V,Masbate,Camarines Sur,12.55,123.27,"Rice (regular, milled)",Retail,37.6
5/15/2020,Region V,Sorsogon,Sorsogon,12.97,124.01,"Rice (regular, milled)",Retail,36.07
5/15/2020,Region VI,Aklan,Aklan,11.71,122.37,"Rice (regular, milled)",Retail,38
5/15/2020,Region VI,Capiz,Capiz,11.58,122.76,"Rice (regular, milled)",Retail,37.45
5/15/2020,Region VI,Guimaras,Guimaras,10.67,122.59,"Rice (regular, milled)",Retail,39.58
5/15/2020,Region VI,Negros Occidental,Negros Occidental,10.67,122.95,"Rice (regular, milled)",Retail,38.17
5/15/2020,Region VII,Bohol,Bohol,9.66,123.87,"Rice (regular, milled)",Retail,41.46
5/15/2020,Region VII,Bohol,Bohol,9.66,123.87,Rice (special),Retail,52.7
5/15/2020,Region VII,Cebu,Cebu,10.29,123.9,"Rice (regular, milled)",Retail,42.87
5/15/2020,Region VII,Negros Oriental,Negros Oriental,9.31,123.31,"Rice (regular, milled)",Retail,34.9
5/15/2020,Region VII,Negros Oriental,Negros Oriental,9.31,123.31,Rice (well milled),Retail,38.8
5/15/2020,Region VIII,Biliran,Biliran,11.56,124.39,"Rice (regular, milled)",Retail,39.15
5/15/2020,Region VIII,Eastern Samar,Eastern Samar,11.61,125.43,"Rice (regular, milled)",Retail,33.2
5/15/2020,Region VIII,Leyte,Leyte,11.25,125,"Rice (regular, milled)",Retail,37.75
5/15/2020,Region VIII,Northern Samar,Northern Samar,12.5,124.64,"Rice (regular, milled)",Retail,36.48
5/15/2020,Region VIII,Samar,Samar,11.77,124.88,"Rice (regular, milled)",Retail,37.83
5/15/2020,Region VIII,Samar,Samar,11.77,124.88,Rice (well milled),Retail,41.22
5/15/2020,Region VIII,Southern Leyte,Southern Leyte,10.13,124.83,"Rice (regular, milled)",Retail,42.12
5/15/2020,Region X,Bukidnon,Bukidnon,8.15,125.13,"Rice (regular, milled)",Retail,39.13
5/15/2020,Region X,Camiguin,Camiguin,9.25,124.72,"Rice (regular, milled)",Retail,45.4
5/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.04,123.8,"Rice (regular, milled)",Retail,39.32
5/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.48,123.81,Rice (premium),Retail,46.15
5/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.48,124.65,"Rice (regular, milled)",Retail,38.35
5/15/2020,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,"Rice (regular, milled)",Retail,42.21
5/15/2020,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,Rice (premium),Retail,44.34
5/15/2020,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,"Rice (regular, milled)",Retail,38.19
5/15/2020,Region XI,Davao del Sur,Davao del Sur,6.75,125.36,"Rice (regular, milled)",Retail,38.88
5/15/2020,Region XII,North Cotabato,Cotabato,7.01,125.09,"Rice (regular, milled)",Retail,42.37
5/15/2020,Region XII,North Cotabato,Cotabato,7.01,125.09,Rice (well milled),Retail,44.38
5/15/2020,Region XII,Sarangani,Sarangani,6.1,125.29,Rice (premium),Retail,44.43
5/15/2020,Region XII,Sarangani,Sarangani,6.1,125.29,"Rice (regular, milled)",Retail,41.08
5/15/2020,Region XII,South Cotabato,South Cotabato,6.5,124.84,"Rice (regular, milled)",Retail,38.67
5/15/2020,Region XII,Sultan Kudarat,Sultan Kudarat,6.63,124.6,"Rice (regular, milled)",Retail,34
5/15/2020,Region XIII,Agusan del Norte,Agusan del Norte,9.12,125.55,"Rice (regular, milled)",Retail,39.32
5/15/2020,Region XIII,Agusan del Norte,Agusan del Norte,9.12,125.55,Rice (well milled),Retail,42.6
5/15/2020,Region XIII,Agusan del Sur,Agusan del Sur,8.61,125.91,Rice (premium),Retail,45.6
5/15/2020,Region XIII,Agusan del Sur,Agusan del Sur,8.61,125.91,"Rice (regular, milled)",Retail,37.4
5/15/2020,Region XIII,Agusan del Sur,Agusan del Sur,8.61,125.91,Rice (well milled),Retail,42.2
5/15/2020,Region XIII,Surigao del Norte,Surigao del Norte,9.79,125.5,"Rice (regular, milled)",Retail,38.1
5/15/2020,Region XIII,Surigao del Sur,Surigao del Sur,9.06,126.2,"Rice (regular, milled)",Retail,38.29
5/15/2020,Region XIII,Surigao del Sur,Surigao del Sur,9.06,126.2,Rice (well milled),Retail,41.34
6/15/2020,Autonomous region in Muslim Mindanao,Basilan,Basilan,6.66,122.14,"Rice (regular, milled)",Retail,36.8
6/15/2020,Autonomous region in Muslim Mindanao,Maguindanao,Maguindanao,6.72,124.79,"Rice (regular, milled)",Retail,38.68
6/15/2020,Autonomous region in Muslim Mindanao,Sulu,Sulu,6.05,121,"Rice (regular, milled)",Retail,46
6/15/2020,Autonomous region in Muslim Mindanao,Tawi-Tawi,Tawi-Tawi,5.03,119.77,Rice (well milled),Retail,38.4
6/15/2020,Cordillera Administrative region,Abra,Abra,17.6,120.62,"Rice (regular, milled)",Retail,40.12
6/15/2020,Cordillera Administrative region,Abra,Abra,17.6,120.62,Rice (well milled),Retail,44
6/15/2020,Cordillera Administrative region,Apayao,Apayao,18.01,121.19,"Rice (regular, milled)",Retail,35.5
6/15/2020,Cordillera Administrative region,Benguet,Benguet,16.45,120.59,"Rice (regular, milled)",Retail,36.65
6/15/2020,Cordillera Administrative region,Ifugao,Ifugao,16.8,121.12,"Rice (regular, milled)",Retail,36.67
6/15/2020,Cordillera Administrative region,Kalinga,Kalinga,17.47,121.47,"Rice (regular, milled)",Retail,34.57
6/15/2020,Cordillera Administrative region,Mountain Province,Mountain Province,17.09,120.98,"Rice (regular, milled)",Retail,47.23
6/15/2020,Region I,Ilocos Norte,Ilocos Norte,18.19,120.6,"Rice (regular, milled)",Retail,37.13
6/15/2020,Region I,Ilocos Sur,Ilocos Sur,17.57,120.38,"Rice (regular, milled)",Retail,36.93
6/15/2020,Region I,La Union,La Union (Ilocos Region),16.62,120.31,Rice (premium),Retail,47
6/15/2020,Region I,Pangasinan,Pangasinan,16.02,120.23,"Rice (regular, milled)",Retail,36.43
6/15/2020,Region II,Isabela,Isabela,17.13,121.87,"Rice (regular, milled)",Retail,34.4
6/15/2020,Region II,Nueva Vizcaya,Nueva Vizcaya,16.49,121.15,"Rice (regular, milled)",Retail,37
6/15/2020,Region II,Nueva Vizcaya,Nueva Vizcaya,16.49,121.15,Rice (special),Retail,50.43
6/15/2020,Region II,Quirino,Quirino,16.52,121.52,"Rice (regular, milled)",Retail,35
6/15/2020,Region III,Bataan,Bataan,14.67,120.53,"Rice (regular, milled)",Retail,36.58
6/15/2020,Region III,Bulacan,Bulacan,14.84,120.81,"Rice (regular, milled)",Retail,37.03
6/15/2020,Region III,Nueva Ecija,Nueva Ecija,15.55,121.09,"Rice (regular, milled)",Retail,35.64
6/15/2020,Region III,Zambales,Zambales,15.34,119.97,"Rice (regular, milled)",Retail,35.86
6/15/2020,Region III,Zambales,Zambales,15.34,119.97,Rice (special),Retail,53.8
6/15/2020,Region IV-A,Batangas,Batangas,13.76,121.06,"Rice (regular, milled)",Retail,38.5
6/15/2020,Region IV-A,Batangas,Batangas,13.76,121.06,Rice (well milled),Retail,42.58
6/15/2020,Region IV-A,Cavite,Cavite,14.42,120.94,"Rice (regular, milled)",Retail,33.11
6/15/2020,Region IV-A,Laguna,Laguna,14.29,121.41,Rice (premium),Retail,47
6/15/2020,Region IV-A,Laguna,Laguna,14.29,121.41,"Rice (regular, milled)",Retail,36.79
6/15/2020,Region IV-A,Quezon,Quezon,13.93,121.61,Rice (well milled),Retail,42.4
6/15/2020,Region IV-A,Rizal,Rizal,14.59,121.17,"Rice (regular, milled)",Retail,37.4
6/15/2020,Region IV-B,Marinduque,Marinduque,13.45,121.84,"Rice (regular, milled)",Retail,38
6/15/2020,Region IV-B,Oriental Mindoro,Oriental Mindoro,13.41,121.18,Rice (special),Retail,51.48
6/15/2020,Region IV-B,Romblon,Romblon,12.58,122.27,Rice (premium),Retail,47.38
6/15/2020,Region IV-B,Romblon,Romblon,12.58,122.27,"Rice (regular, milled)",Retail,40.4
6/15/2020,Region IX,Zamboanga Sibugay,Zamboanga Sibugay,7.78,122.58,"Rice (regular, milled)",Retail,38.75
6/15/2020,Region IX,Zamboanga del Sur,Zamboanga del Sur,7.82,123.44,"Rice (regular, milled)",Retail,28.25
6/15/2020,Region V,Albay,Albay,13.15,123.75,"Rice (regular, milled)",Retail,37.77
6/15/2020,Region V,Camarines Norte,Camarines Norte,14.12,122.96,Rice (well milled),Retail,40.71
6/15/2020,Region V,Catanduanes,Catanduanes,13.58,124.23,"Rice (regular, milled)",Retail,38.03
6/15/2020,Region V,Masbate,Camarines Sur,12.55,123.27,"Rice (regular, milled)",Retail,37.67
6/15/2020,Region V,Masbate,Masbate,12.36,123.63,"Rice (regular, milled)",Retail,42.4
6/15/2020,Region V,Sorsogon,Sorsogon,12.97,124.01,"Rice (regular, milled)",Retail,36.9
6/15/2020,Region VI,Aklan,Aklan,11.71,122.37,"Rice (regular, milled)",Retail,38.05
6/15/2020,Region VI,Antique,Antique,10.76,121.94,"Rice (regular, milled)",Retail,38.55
6/15/2020,Region VI,Guimaras,Guimaras,10.67,122.59,"Rice (regular, milled)",Retail,38.2
6/15/2020,Region VI,Iloilo,Iloilo,10.69,122.57,"Rice (regular, milled)",Retail,39.83
6/15/2020,Region VI,Negros Occidental,Negros Occidental,10.67,122.95,"Rice (regular, milled)",Retail,37.9
6/15/2020,Region VII,Bohol,Bohol,9.66,123.87,Rice (premium),Retail,48.33
6/15/2020,Region VII,Bohol,Bohol,9.66,123.87,"Rice (regular, milled)",Retail,40.98
6/15/2020,Region VII,Cebu,Cebu,10.29,123.9,Rice (well milled),Retail,47.52
6/15/2020,Region VII,Siquijor,Siquijor,9.21,123.51,"Rice (regular, milled)",Retail,37.86
6/15/2020,Region VII,Siquijor,Siquijor,9.21,123.51,Rice (well milled),Retail,45.7
6/15/2020,Region VIII,Eastern Samar,Eastern Samar,11.61,125.43,"Rice (regular, milled)",Retail,33.68
6/15/2020,Region VIII,Samar,Samar,11.77,124.88,Rice (well milled),Retail,40.55
6/15/2020,Region VIII,Southern Leyte,Southern Leyte,10.13,124.83,Rice (premium),Retail,45.92
6/15/2020,Region VIII,Southern Leyte,Southern Leyte,10.13,124.83,"Rice (regular, milled)",Retail,42.31
6/15/2020,Region X,Bukidnon,Bukidnon,8.15,125.13,"Rice (regular, milled)",Retail,39.54
6/15/2020,Region X,Bukidnon,Bukidnon,8.15,125.13,Rice (well milled),Retail,42.32
6/15/2020,Region X,Camiguin,Camiguin,9.25,124.72,"Rice (regular, milled)",Retail,45.36
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.48,123.81,"Rice (regular, milled)",Retail,39.69
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.48,124.65,"Rice (regular, milled)",Retail,39
6/15/2020,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,"Rice (regular, milled)",Retail,41.17
6/15/2020,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,Rice (special),Retail,48.72
6/15/2020,Region XI,Davao del Norte,Davao del Norte,7.45,125.8,"Rice (regular, milled)",Retail,39.39
6/15/2020,Region XII,North Cotabato,Cotabato,7.01,125.09,"Rice (regular, milled)",Retail,40.98
6/15/2020,Region XII,Sarangani,Sarangani,6.1,125.29,"Rice (regular, milled)",Retail,40.52
6/15/2020,Region XII,South Cotabato,South Cotabato,6.5,124.84,"Rice (regular, milled)",Retail,40.64
6/15/2020,Region XIII,Agusan del Norte,Agusan del Norte,9.12,125.55,"Rice (regular, milled)",Retail,39.18
6/15/2020,Region XIII,Agusan del Sur,Agusan del Sur,8.61,125.91,"Rice (regular, milled)",Retail,37.4
6/15/2020,Region XIII,Surigao del Norte,Surigao del Norte,9.79,125.5,"Rice (regular, milled)",Retail,39.8
7/15/2020,Autonomous region in Muslim Mindanao,Basilan,Basilan,6.66,122.14,"Rice (regular, milled)",Retail,36.2
7/15/2020,Autonomous region in Muslim Mindanao,Sulu,Sulu,6.05,121,"Rice (regular, milled)",Retail,45.95
7/15/2020,Cordillera Administrative region,Abra,Abra,17.6,120.62,"Rice (regular, milled)",Retail,41.22
7/15/2020,Cordillera Administrative region,Apayao,Apayao,18.01,121.19,"Rice (regular, milled)",Retail,38
7/15/2020,Cordillera Administrative region,Benguet,Benguet,16.45,120.59,"Rice (regular, milled)",Retail,35.69
7/15/2020,Cordillera Administrative region,Ifugao,Ifugao,16.8,121.12,"Rice (regular, milled)",Retail,35.67
7/15/2020,Cordillera Administrative region,Kalinga,Kalinga,17.47,121.47,"Rice (regular, milled)",Retail,34.51
7/15/2020,Cordillera Administrative region,Mountain Province,Mountain Province,17.09,120.98,"Rice (regular, milled)",Retail,45.28
7/15/2020,Region I,Ilocos Norte,Ilocos Norte,18.19,120.6,"Rice (regular, milled)",Retail,38.2
7/15/2020,Region I,Ilocos Sur,Ilocos Sur,17.57,120.38,"Rice (regular, milled)",Retail,37.28
7/15/2020,Region I,Pangasinan,Pangasinan,16.02,120.23,"Rice (regular, milled)",Retail,36.46
7/15/2020,Region II,Cagayan,Cagayan,17.63,121.73,"Rice (regular, milled)",Retail,32
7/15/2020,Region II,Isabela,Isabela,17.13,121.87,"Rice (regular, milled)",Retail,34.4
7/15/2020,Region II,Nueva Vizcaya,Nueva Vizcaya,16.49,121.15,"Rice (regular, milled)",Retail,35.3
7/15/2020,Region II,Quirino,Quirino,16.52,121.52,"Rice (regular, milled)",Retail,34.98
7/15/2020,Region II,Quirino,Quirino,16.52,121.52,Rice (special),Retail,51.25
7/15/2020,Region III,Aurora,Aurora,15.75,121.56,Rice (premium),Retail,46.83
7/15/2020,Region III,Aurora,Aurora,15.75,121.56,"Rice (regular, milled)",Retail,36.56
7/15/2020,Region III,Bulacan,Bulacan,14.84,120.81,"Rice (regular, milled)",Retail,37.97
7/15/2020,Region III,Bulacan,Pampanga,15.02,121.09,"Rice (regular, milled)",Retail,38.15
7/15/2020,Region III,Bulacan,Pampanga,15.02,121.09,Rice (special),Retail,49.94
7/15/2020,Region III,Bulacan,Pampanga,15.02,121.09,Rice (well milled),Retail,41.56
7/15/2020,Region IV-A,Cavite,Cavite,14.42,120.94,"Rice (regular, milled)",Retail,32.78
7/15/2020,Region IV-A,Cavite,Cavite,14.42,120.94,Rice (well milled),Retail,40.31
7/15/2020,Region IV-A,Laguna,Laguna,14.29,121.41,Rice (premium),Retail,47
7/15/2020,Region IV-A,Rizal,Rizal,14.59,121.17,Rice (premium),Retail,44.56
7/15/2020,Region IV-A,Rizal,Rizal,14.59,121.17,"Rice (regular, milled)",Retail,36.95
